,payment_type,payment_installments,customer_city,price,product_category_name
3273,credit_card,1,sao paulo,27.9,automotivo
3274,credit_card,1,brasilia,53.9,ferramentas_jardim
3275,credit_card,1,sao paulo,44.99,cool_stuff
3276,credit_card,8,guarulhos,79.9,instrumentos_musicais
3277,credit_card,2,brasilia,144.41,informatica_acessorios
3278,credit_card,3,rio de janeiro,849.0,cool_stuff
3279,boleto,1,rio de janeiro,157.99,relogios_presentes
3280,credit_card,2,rio de janeiro,55.9,perfumaria
3281,credit_card,2,sao paulo,99.0,cama_mesa_banho
3282,credit_card,8,sao paulo,159.77,desconocida
3283,credit_card,3,sao paulo,256.0,beleza_saude
3284,credit_card,2,sao paulo,99.0,brinquedos
3285,credit_card,1,rio de janeiro,49.9,moveis_decoracao
3286,credit_card,1,sao paulo,78.0,cama_mesa_banho
3287,credit_card,3,rio de janeiro,79.9,cama_mesa_banho
3288,credit_card,5,curitiba,37.99,telefonia
3289,credit_card,4,rio de janeiro,168.8,pet_shop
3290,credit_card,3,guarulhos,30.49,eletroportateis
3293,credit_card,2,campinas,65.99,informatica_acessorios
3294,credit_card,2,guarulhos,159.9,utilidades_domesticas
3295,credit_card,1,brasilia,29.9,utilidades_domesticas
3296,credit_card,1,sao paulo,21.8,desconocida
3297,boleto,1,sao paulo,34.99,brinquedos
3298,credit_card,4,belo horizonte,53.9,ferramentas_jardim
3303,credit_card,2,brasilia,389.0,informatica_acessorios
3304,credit_card,10,rio de janeiro,104.0,esporte_lazer
3308,credit_card,1,sao paulo,3.85,bebes
3309,credit_card,2,sao paulo,51.6,esporte_lazer
3310,voucher,1,sao paulo,89.9,brinquedos
3312,credit_card,10,belo horizonte,100.0,bebes
3313,credit_card,9,sao paulo,89.9,moveis_decoracao
3314,boleto,1,porto alegre,89.0,papelaria
3315,credit_card,2,sao paulo,17.99,eletronicos
3316,credit_card,6,sao paulo,45.9,moveis_decoracao
3317,credit_card,2,belo horizonte,182.0,cama_mesa_banho
3318,credit_card,1,curitiba,75.0,cool_stuff
3319,credit_card,7,porto alegre,140.0,utilidades_domesticas
3320,credit_card,1,rio de janeiro,49.9,cama_mesa_banho
3322,credit_card,1,sao paulo,41.99,cama_mesa_banho
3325,credit_card,2,rio de janeiro,20.9,utilidades_domesticas
3327,credit_card,2,sao paulo,95.2,casa_construcao
3328,credit_card,10,sao paulo,155.0,cama_mesa_banho
3329,credit_card,5,sao paulo,159.9,beleza_saude
3330,credit_card,1,belo horizonte,47.59,eletrodomesticos
3332,credit_card,1,sao paulo,79.99,automotivo
3333,credit_card,3,guarulhos,89.9,malas_acessorios
3334,credit_card,6,rio de janeiro,307.5,pet_shop
3335,credit_card,1,sao paulo,19.99,automotivo
3336,credit_card,1,sao paulo,50.5,utilidades_domesticas
3337,credit_card,1,sao paulo,48.32,ferramentas_jardim
3338,credit_card,1,rio de janeiro,67.9,instrumentos_musicais
3339,credit_card,2,sao paulo,22.6,alimentos
3340,boleto,1,campinas,13.99,perfumaria
3342,credit_card,10,belo horizonte,829.0,bebes
3343,credit_card,10,sao paulo,89.9,cama_mesa_banho
3344,boleto,1,campinas,45.0,esporte_lazer
3345,credit_card,1,sao paulo,21.9,eletronicos
3346,credit_card,6,sao paulo,88.0,beleza_saude
3347,credit_card,1,rio de janeiro,169.0,ferramentas_jardim
3348,debit_card,1,sao paulo,37.99,esporte_lazer
3350,credit_card,1,campinas,39.9,alimentos_bebidas
3351,credit_card,3,sao paulo,74.9,esporte_lazer
3352,credit_card,2,salvador,120.0,esporte_lazer
3353,credit_card,1,rio de janeiro,120.0,ferramentas_jardim
3354,boleto,1,rio de janeiro,118.9,perfumaria
3355,credit_card,2,rio de janeiro,56.97,alimentos
3356,boleto,1,belo horizonte,145.0,telefonia
3357,credit_card,1,sao paulo,34.9,brinquedos
3358,credit_card,5,curitiba,84.0,utilidades_domesticas
3359,credit_card,2,belo horizonte,119.5,informatica_acessorios
3360,credit_card,3,sao paulo,24.99,telefonia
3361,credit_card,1,sao paulo,49.0,esporte_lazer
3363,credit_card,1,curitiba,185.49,esporte_lazer
3364,credit_card,2,rio de janeiro,85.0,moveis_colchao_e_estofado
3365,credit_card,2,rio de janeiro,194.99,brinquedos
3366,credit_card,8,guarulhos,489.99,relogios_presentes
3367,credit_card,15,curitiba,154.9,consoles_games
3368,credit_card,4,rio de janeiro,66.89,relogios_presentes
3369,credit_card,1,rio de janeiro,69.9,moveis_decoracao
3370,credit_card,2,campinas,29.9,utilidades_domesticas
3371,boleto,1,sao paulo,75.9,informatica_acessorios
3373,credit_card,3,sao paulo,49.0,utilidades_domesticas
3374,credit_card,1,salvador,99.0,telefonia
3376,boleto,1,sao paulo,57.49,livros_tecnicos
3377,credit_card,2,curitiba,179.9,informatica_acessorios
3378,credit_card,2,belo horizonte,34.9,ferramentas_jardim
3380,credit_card,6,belo horizonte,49.9,cama_mesa_banho
3381,credit_card,1,sao paulo,29.9,esporte_lazer
3382,credit_card,2,sao paulo,159.77,desconocida
3383,credit_card,2,sao paulo,180.0,utilidades_domesticas
3384,credit_card,4,rio de janeiro,36.9,brinquedos
3385,credit_card,1,curitiba,49.99,moveis_decoracao
3386,boleto,1,belo horizonte,69.9,moveis_decoracao
3387,credit_card,3,brasilia,56.99,perfumaria
3388,credit_card,2,campinas,19.9,consoles_games
3389,credit_card,1,rio de janeiro,99.99,brinquedos
3390,credit_card,3,rio de janeiro,133.0,relogios_presentes
3392,boleto,1,salvador,27.99,telefonia
3393,credit_card,7,sao paulo,118.74,desconocida
3394,voucher,1,rio de janeiro,79.99,moveis_escritorio
3432,credit_card,4,curitiba,241.0,relogios_presentes
3433,boleto,1,sao paulo,79.9,perfumaria
3434,boleto,1,belo horizonte,399.0,moveis_escritorio
3435,voucher,1,rio de janeiro,238.0,cool_stuff
3439,boleto,1,sao paulo,25.0,cama_mesa_banho
3440,credit_card,1,campinas,6.0,utilidades_domesticas
3442,boleto,1,sao paulo,10.99,telefonia
3443,credit_card,1,sao paulo,169.99,construcao_ferramentas_iluminacao
3444,credit_card,1,sao paulo,18.9,automotivo
3445,credit_card,2,rio de janeiro,11.55,eletronicos
3446,credit_card,1,sao paulo,29.9,beleza_saude
3447,boleto,1,rio de janeiro,54.4,casa_construcao
3448,credit_card,3,rio de janeiro,149.9,informatica_acessorios
3449,credit_card,1,rio de janeiro,109.99,pet_shop
3450,credit_card,3,sao paulo,79.9,brinquedos
3451,credit_card,1,belo horizonte,27.9,automotivo
3452,voucher,1,rio de janeiro,54.0,papelaria
3453,credit_card,6,sao paulo,219.9,beleza_saude
3454,credit_card,6,sao paulo,19.9,cama_mesa_banho
3456,credit_card,3,sao paulo,75.0,moveis_decoracao
3458,credit_card,3,sao paulo,159.9,perfumaria
3460,credit_card,1,sao paulo,99.9,moveis_decoracao
3461,credit_card,7,sao paulo,157.0,cama_mesa_banho
3462,credit_card,2,salvador,120.0,casa_construcao
3463,credit_card,7,sao paulo,144.0,climatizacao
3464,boleto,1,sao paulo,81.8,relogios_presentes
3465,boleto,1,sao paulo,175.91,informatica_acessorios
3467,boleto,1,rio de janeiro,33.0,bebes
3468,credit_card,1,guarulhos,199.9,automotivo
3469,credit_card,3,curitiba,68.7,eletroportateis
3470,credit_card,1,belo horizonte,29.9,esporte_lazer
3471,credit_card,2,sao paulo,99.0,esporte_lazer
3472,credit_card,1,salvador,116.99,moveis_escritorio
3474,credit_card,1,sao paulo,26.14,beleza_saude
3476,credit_card,7,belo horizonte,149.06,perfumaria
3478,credit_card,6,sao paulo,48.9,brinquedos
3479,credit_card,8,brasilia,69.9,utilidades_domesticas
3480,credit_card,8,sao paulo,49.0,moveis_decoracao
3481,credit_card,1,sao paulo,48.0,moveis_cozinha_area_de_servico_jantar_e_jardim
3482,credit_card,1,rio de janeiro,28.9,informatica_acessorios
3483,boleto,1,guarulhos,13.65,eletronicos
3484,debit_card,1,campinas,79.0,utilidades_domesticas
3485,credit_card,2,sao paulo,108.9,automotivo
3486,credit_card,1,sao paulo,149.0,desconocida
3487,credit_card,2,belo horizonte,169.9,papelaria
3488,voucher,1,rio de janeiro,15.3,telefonia_fixa
3490,credit_card,4,belo horizonte,129.97,utilidades_domesticas
3492,boleto,1,rio de janeiro,59.9,ferramentas_jardim
3493,credit_card,1,sao paulo,13.7,eletronicos
3494,boleto,1,sao paulo,170.0,relogios_presentes
3495,credit_card,1,rio de janeiro,210.0,relogios_presentes
3497,boleto,1,sao paulo,29.0,relogios_presentes
3498,credit_card,1,porto alegre,59.9,esporte_lazer
3499,credit_card,1,sao paulo,79.99,audio
3500,credit_card,10,curitiba,99.9,brinquedos
3501,credit_card,4,rio de janeiro,94.9,cama_mesa_banho
3502,credit_card,1,sao paulo,37.99,moveis_decoracao
3503,credit_card,10,belo horizonte,170.0,beleza_saude
3504,credit_card,6,salvador,76.49,beleza_saude
3506,credit_card,2,rio de janeiro,155.0,informatica_acessorios
3507,boleto,1,sao paulo,86.9,cama_mesa_banho
3509,credit_card,6,belo horizonte,111.99,livros_tecnicos
3510,boleto,1,sao paulo,32.9,utilidades_domesticas
3511,boleto,1,curitiba,69.9,moveis_decoracao
3512,debit_card,1,rio de janeiro,120.0,pet_shop
3513,credit_card,4,campinas,379.0,moveis_cozinha_area_de_servico_jantar_e_jardim
3514,voucher,1,sao paulo,33.99,esporte_lazer
3516,credit_card,10,sao paulo,98.8,pet_shop
3517,credit_card,1,guarulhos,78.0,relogios_presentes
3519,credit_card,4,sao paulo,199.0,cool_stuff
3520,credit_card,2,sao paulo,49.9,brinquedos
3521,boleto,1,belo horizonte,99.9,cama_mesa_banho
3522,credit_card,1,rio de janeiro,37.99,esporte_lazer
3524,credit_card,1,brasilia,89.9,brinquedos
3525,boleto,1,rio de janeiro,129.9,brinquedos
3526,boleto,1,sao paulo,180.0,automotivo
3527,credit_card,2,campinas,59.9,brinquedos
3528,credit_card,3,belo horizonte,419.9,moveis_escritorio
3529,voucher,1,curitiba,695.72,informatica_acessorios
3531,credit_card,2,rio de janeiro,95.0,cama_mesa_banho
3532,credit_card,1,salvador,29.98,telefonia
3533,credit_card,1,rio de janeiro,175.5,informatica_acessorios
3534,boleto,1,belo horizonte,79.9,automotivo
3535,credit_card,1,sao paulo,20.99,construcao_ferramentas_construcao
3536,credit_card,4,rio de janeiro,169.9,relogios_presentes
3537,debit_card,1,campinas,38.9,pet_shop
3538,credit_card,4,sao paulo,91.55,beleza_saude
3539,credit_card,1,sao paulo,110.32,beleza_saude
3541,credit_card,5,sao paulo,74.9,cama_mesa_banho
3543,credit_card,2,rio de janeiro,154.9,esporte_lazer
3544,boleto,1,belo horizonte,156.45,casa_construcao
3545,debit_card,1,sao paulo,13.99,perfumaria
3546,boleto,1,belo horizonte,19.97,cama_mesa_banho
3547,credit_card,1,sao paulo,22.0,utilidades_domesticas
3548,credit_card,1,sao paulo,139.0,papelaria
3549,credit_card,2,sao paulo,21.0,perfumaria
3550,credit_card,2,rio de janeiro,129.99,cool_stuff
3551,boleto,1,sao paulo,28.9,fashion_bolsas_e_acessorios
3552,boleto,1,sao paulo,49.99,malas_acessorios
3554,credit_card,3,curitiba,90.0,automotivo
3555,voucher,1,rio de janeiro,67.9,moveis_decoracao
3562,credit_card,5,campinas,45.0,telefonia
3563,boleto,1,campinas,69.9,tablets_impressao_imagem
3564,credit_card,2,sao paulo,99.9,relogios_presentes
3565,credit_card,3,sao paulo,79.9,cama_mesa_banho
3566,credit_card,3,campinas,151.3,construcao_ferramentas_construcao
3567,credit_card,3,rio de janeiro,254.9,informatica_acessorios
3568,credit_card,1,sao paulo,70.97,brinquedos
3569,credit_card,6,sao paulo,57.39,eletroportateis
3570,credit_card,1,sao paulo,25.0,livros_tecnicos
3571,credit_card,1,rio de janeiro,29.99,telefonia
3572,credit_card,1,sao paulo,24.9,automotivo
3573,credit_card,5,sao paulo,118.56,perfumaria
3574,boleto,1,rio de janeiro,149.9,relogios_presentes
3575,credit_card,3,curitiba,149.94,moveis_escritorio
3576,voucher,1,curitiba,750.0,portateis_casa_forno_e_cafe
3579,boleto,1,rio de janeiro,269.99,desconocida
3580,credit_card,5,sao paulo,219.9,relogios_presentes
3582,boleto,1,curitiba,99.0,informatica_acessorios
3583,boleto,1,rio de janeiro,13.65,eletronicos
3584,credit_card,1,sao paulo,105.0,utilidades_domesticas
3585,credit_card,1,sao paulo,15.12,eletronicos
3586,debit_card,1,rio de janeiro,34.9,utilidades_domesticas
3592,credit_card,15,guarulhos,140.9,moveis_decoracao
3593,boleto,1,guarulhos,18.9,utilidades_domesticas
3595,credit_card,3,rio de janeiro,69.0,fashion_bolsas_e_acessorios
3596,credit_card,2,brasilia,125.0,esporte_lazer
3597,credit_card,1,belo horizonte,69.5,utilidades_domesticas
3598,credit_card,12,rio de janeiro,139.9,cool_stuff
3599,boleto,1,porto alegre,38.9,informatica_acessorios
3600,credit_card,5,sao paulo,245.9,ferramentas_jardim
3601,credit_card,1,sao paulo,59.49,beleza_saude
3602,boleto,1,sao paulo,73.35,moveis_decoracao
3603,boleto,1,rio de janeiro,59.0,beleza_saude
3605,credit_card,4,sao paulo,579.0,relogios_presentes
3606,credit_card,1,rio de janeiro,99.9,informatica_acessorios
3607,boleto,1,sao paulo,11.97,automotivo
3608,credit_card,1,sao paulo,30.1,desconocida
3609,boleto,1,sao paulo,390.0,utilidades_domesticas
3610,boleto,1,rio de janeiro,34.9,papelaria
3611,credit_card,3,brasilia,49.99,telefonia
3612,credit_card,10,sao paulo,159.9,cama_mesa_banho
3613,boleto,1,sao paulo,12.3,eletronicos
3614,boleto,1,belo horizonte,105.0,sinalizacao_e_seguranca
3615,credit_card,8,porto alegre,139.0,malas_acessorios
3616,credit_card,10,rio de janeiro,250.0,esporte_lazer
3617,credit_card,10,porto alegre,289.9,market_place
3618,voucher,1,sao paulo,79.99,telefonia
3619,boleto,1,sao paulo,44.99,informatica_acessorios
3620,boleto,1,rio de janeiro,149.9,construcao_ferramentas_ferramentas
3621,boleto,1,rio de janeiro,74.9,automotivo
3624,boleto,1,sao paulo,69.99,esporte_lazer
3625,credit_card,1,belo horizonte,10.9,eletronicos
3626,credit_card,1,sao paulo,39.99,pet_shop
3627,credit_card,1,brasilia,51.2,bebes
3628,credit_card,3,sao paulo,29.9,utilidades_domesticas
3629,credit_card,1,sao paulo,79.9,brinquedos
3630,credit_card,3,salvador,169.99,moveis_escritorio
3631,credit_card,1,rio de janeiro,149.0,informatica_acessorios
3632,boleto,1,sao paulo,109.9,beleza_saude
3635,credit_card,5,sao paulo,110.0,beleza_saude
3636,credit_card,2,rio de janeiro,19.9,relogios_presentes
3637,credit_card,8,sao paulo,119.9,beleza_saude
3638,credit_card,2,rio de janeiro,90.0,papelaria
3639,credit_card,1,rio de janeiro,46.9,utilidades_domesticas
3640,credit_card,3,brasilia,115.0,sinalizacao_e_seguranca
3641,credit_card,1,porto alegre,59.9,informatica_acessorios
3642,credit_card,10,sao paulo,177.99,utilidades_domesticas
3643,credit_card,2,rio de janeiro,149.0,informatica_acessorios
3644,credit_card,3,sao paulo,69.9,cama_mesa_banho
3645,credit_card,3,sao paulo,259.9,cama_mesa_banho
3646,credit_card,4,sao paulo,98.9,brinquedos
3647,boleto,1,porto alegre,29.0,casa_conforto
3649,credit_card,2,sao paulo,32.9,cama_mesa_banho
3650,credit_card,2,sao paulo,42.99,brinquedos
3651,credit_card,2,sao paulo,144.41,cool_stuff
3652,voucher,1,rio de janeiro,62.8,market_place
3654,credit_card,4,guarulhos,35.0,relogios_presentes
3655,boleto,1,brasilia,79.0,relogios_presentes
3656,credit_card,4,rio de janeiro,37.9,informatica_acessorios
3658,credit_card,3,rio de janeiro,49.99,cama_mesa_banho
3659,credit_card,8,campinas,49.9,ferramentas_jardim
3661,credit_card,4,sao paulo,37.95,casa_construcao
3663,credit_card,7,sao paulo,246.9,relogios_presentes
3664,credit_card,7,guarulhos,114.99,beleza_saude
3665,credit_card,3,belo horizonte,149.0,papelaria
3666,credit_card,10,rio de janeiro,2110.0,eletrodomesticos_2
3667,boleto,1,rio de janeiro,42.9,moveis_decoracao
3668,credit_card,1,rio de janeiro,54.9,telefonia
3669,credit_card,4,belo horizonte,18.75,moveis_decoracao
3670,boleto,1,rio de janeiro,22.99,utilidades_domesticas
3671,credit_card,4,belo horizonte,59.0,ferramentas_jardim
3672,credit_card,2,rio de janeiro,45.9,cama_mesa_banho
3673,boleto,1,sao paulo,9.0,eletronicos
3674,credit_card,3,guarulhos,24.99,telefonia
3675,voucher,1,campinas,19.9,consoles_games
3677,boleto,1,sao paulo,35.0,artigos_de_natal
3678,credit_card,3,belo horizonte,64.99,pet_shop
3680,credit_card,1,sao paulo,18.4,cama_mesa_banho
3681,credit_card,1,guarulhos,113.89,utilidades_domesticas
3682,credit_card,2,sao paulo,31.0,informatica_acessorios
3683,credit_card,10,belo horizonte,33.4,desconocida
3687,credit_card,4,sao paulo,35.9,perfumaria
3688,credit_card,1,sao paulo,54.99,automotivo
3689,credit_card,9,sao paulo,232.9,bebes
3690,boleto,1,sao paulo,289.9,moveis_escritorio
3691,credit_card,1,rio de janeiro,84.9,moveis_decoracao
3692,credit_card,1,sao paulo,24.9,beleza_saude
3693,credit_card,2,rio de janeiro,59.9,esporte_lazer
3695,credit_card,3,brasilia,17.9,cama_mesa_banho
3697,credit_card,3,sao paulo,95.9,automotivo
3698,boleto,1,sao paulo,89.18,utilidades_domesticas
3699,credit_card,1,rio de janeiro,69.9,esporte_lazer
3700,credit_card,1,sao paulo,180.0,moveis_decoracao
3702,credit_card,2,belo horizonte,125.0,esporte_lazer
3703,boleto,1,rio de janeiro,15.12,eletronicos
3705,credit_card,1,sao paulo,59.99,bebes
3706,debit_card,1,brasilia,12.9,eletronicos
3707,boleto,1,curitiba,39.9,cama_mesa_banho
3708,credit_card,10,porto alegre,159.9,relogios_presentes
3709,credit_card,4,sao paulo,59.99,beleza_saude
3710,credit_card,2,belo horizonte,55.9,beleza_saude
3711,credit_card,2,sao paulo,229.99,cool_stuff
3712,boleto,1,sao paulo,9.0,bebes
3714,credit_card,1,sao paulo,99.0,papelaria
3715,voucher,1,sao paulo,119.99,cool_stuff
3717,credit_card,10,rio de janeiro,188.99,desconocida
3718,credit_card,1,sao paulo,27.99,telefonia
3719,credit_card,3,curitiba,39.9,utilidades_domesticas
3720,credit_card,6,porto alegre,69.9,cama_mesa_banho
3721,credit_card,3,sao paulo,69.0,cama_mesa_banho
3722,credit_card,1,rio de janeiro,129.99,utilidades_domesticas
3728,credit_card,8,rio de janeiro,298.0,beleza_saude
3729,credit_card,2,sao paulo,78.0,relogios_presentes
3730,boleto,1,sao paulo,219.9,informatica_acessorios
3731,credit_card,2,belo horizonte,56.8,fashion_calcados
3732,credit_card,2,sao paulo,149.9,informatica_acessorios
3733,boleto,1,belo horizonte,39.0,relogios_presentes
3734,credit_card,8,campinas,229.9,relogios_presentes
3735,boleto,1,belo horizonte,229.99,automotivo
3736,voucher,1,curitiba,29.0,construcao_ferramentas_iluminacao
3737,credit_card,1,belo horizonte,109.0,beleza_saude
3738,credit_card,5,brasilia,39.99,telefonia
3739,credit_card,10,curitiba,27.99,telefonia
3742,credit_card,8,sao paulo,699.99,relogios_presentes
3743,credit_card,2,rio de janeiro,109.0,papelaria
3744,credit_card,2,sao paulo,39.9,utilidades_domesticas
3745,credit_card,1,sao paulo,44.9,sinalizacao_e_seguranca
3746,credit_card,1,rio de janeiro,69.9,eletrodomesticos
3747,credit_card,5,campinas,66.0,esporte_lazer
3748,credit_card,2,sao paulo,95.52,esporte_lazer
3749,credit_card,5,brasilia,232.75,ferramentas_jardim
3750,credit_card,2,brasilia,60.0,automotivo
3751,credit_card,2,guarulhos,45.49,eletronicos
3752,credit_card,3,rio de janeiro,55.0,brinquedos
3753,credit_card,1,brasilia,57.9,papelaria
3754,boleto,1,sao paulo,90.0,beleza_saude
3755,credit_card,7,rio de janeiro,59.0,ferramentas_jardim
3756,credit_card,1,sao paulo,127.5,cama_mesa_banho
3757,credit_card,1,campinas,17.6,flores
3758,credit_card,1,sao paulo,35.99,bebes
3759,credit_card,2,sao paulo,99.99,esporte_lazer
3760,voucher,1,sao paulo,35.9,utilidades_domesticas
3762,credit_card,3,porto alegre,249.99,esporte_lazer
3763,credit_card,6,sao paulo,88.9,cama_mesa_banho
3764,credit_card,1,sao paulo,151.9,relogios_presentes
3765,credit_card,1,sao paulo,48.99,brinquedos
3766,credit_card,2,rio de janeiro,149.9,informatica_acessorios
3767,credit_card,1,rio de janeiro,49.0,pet_shop
3768,boleto,1,sao paulo,16.0,utilidades_domesticas
3769,credit_card,4,sao paulo,7.0,perfumaria
3771,credit_card,6,campinas,118.99,beleza_saude
3772,credit_card,1,guarulhos,65.0,cool_stuff
3773,boleto,1,rio de janeiro,59.89,livros_importados
3774,credit_card,1,rio de janeiro,119.9,beleza_saude
3775,boleto,1,sao paulo,55.0,relogios_presentes
3776,boleto,1,rio de janeiro,33.99,cama_mesa_banho
3777,credit_card,3,rio de janeiro,169.99,cool_stuff
3778,boleto,1,sao paulo,207.3,informatica_acessorios
3779,credit_card,1,rio de janeiro,54.4,casa_construcao
3780,credit_card,1,sao paulo,45.0,brinquedos
3781,credit_card,4,belo horizonte,159.0,relogios_presentes
3782,credit_card,1,sao paulo,21.99,utilidades_domesticas
3783,credit_card,1,campinas,29.99,moveis_decoracao
3784,credit_card,2,sao paulo,45.95,cama_mesa_banho
3785,boleto,1,sao paulo,229.0,construcao_ferramentas_iluminacao
3786,credit_card,2,sao paulo,113.0,esporte_lazer
3787,credit_card,1,sao paulo,170.0,relogios_presentes
